Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Ordered_Time_Hour,Ordered_Time_Minute,distance
23,4.9,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,17,20,55,16.384502397510182
39,4.6,Stormy,Medium,0,Snack,motorcycle,0.0,No,Urban,33,15,30,6.129149863507623
23,4.7,Fog,Jam,2,Buffet,motorcycle,1.0,No,Urban,24,20,30,7.790426271963797
24,4.1,Cloudy,Medium,2,Buffet,scooter,2.0,No,Metropolitian,38,17,35,10.725453068738938
39,4.1,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,23,20,7.660957436559021
39,4.5,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,27,17,45,4.674333788013509
22,4.8,Stormy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,18,22,35,17.29786575291325
30,4.5,Fog,Low,1,Snack,motorcycle,2.0,No,Metropolitian,39,22,55,16.660108123693192
25,4.8,Stormy,Jam,2,Meal,electric_scooter,0.0,No,Urban,26,19,10,16.851875921653388
34,4.9,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,30,18,50,4.469157679084987
33,4.5,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,29,20,15,4.471739409979227
22,4.7,Sandstorms,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,22,21,30,4.596336792438924
27,4.9,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,13,23,20,4.560738018710785
30,4.9,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,26,15,25,6.21800119018663
28,4.6,Sandstorms,Medium,1,Drinks,scooter,0.0,No,Metropolitian,19,17,55,16.385045825961107
27,4.6,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,22,20,15,4.610120317988261
21,4.7,Stormy,High,2,Meal,motorcycle,1.0,No,Metropolitian,18,13,25,6.146764727341459
29,4.6,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,14,21,40,9.07534450196205
23,5.0,Sunny,Jam,2,Meal,motorcycle,1.0,No,Urban,24,21,25,20.206804295781904
36,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,9,35,1.5580994617898951
35,4.8,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,22,18,55,19.915135664660596
31,4.8,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,23,22,45,17.078665498349437
30,4.6,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,32,18,35,12.161009703058534
28,4.5,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,19,22,30,12.256574293065658
29,4.7,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,13,23,50,14.15280068944862
30,4.3,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,32,12,35,6.210061176100267
32,4.7,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,22,10,50,1.5322647895213353
37,4.8,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,20,23,55,7.772220444452982
31,4.6,Sunny,High,2,Drinks,electric_scooter,0.0,No,Metropolitian,17,11,30,3.145067434621583
37,4.6,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,25,1,0,7.683332672259472
36,4.0,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,39,23,15,11.00773476374462
38,4.8,Cloudy,High,2,Snack,electric_scooter,1.0,No,Metropolitian,30,13,55,6.037116126732456
38,3.7,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,44,21,0,13.9731420501497
33,4.3,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,51,21,0,12.074063090452915
32,4.7,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,27,9,55,3.105355545118864
24,4.8,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,24,22,25,12.236322809891128
32,4.7,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,17,17,40,7.790401360105752
35,4.6,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,37,19,50,16.635518179509837
39,4.7,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,24,9,20,3.0406653633176117
33,4.6,Windy,Jam,0,Meal,motorcycle,2.0,Yes,Metropolitian,48,21,25,12.161517993712032
21,4.9,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,38,19,50,7.440021530825909
35,4.7,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,25,21,0,11.93753737730982
33,4.1,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,43,18,20,12.464528059716372
32,4.7,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,40,18,50,19.659851482292066
21,4.5,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,21,21,40,7.32468736270684
31,4.4,Stormy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,46,21,40,9.076358225887674
29,4.7,Cloudy,High,2,Snack,scooter,1.0,No,Urban,27,11,10,3.1161417126181274
24,4.8,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,15,18,40,14.022321513257348
29,4.9,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29,21,0,12.243495934752104
20,4.7,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,16,23,45,9.348128423503155
29,4.0,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,25,22,35,7.726661980358243
28,4.8,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,23,20,40,4.591636071834256
32,4.8,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,27,23,45,19.915135664660596
32,3.7,Stormy,Jam,2,Snack,motorcycle,2.0,No,Metropolitian,38,21,0,16.980990792659856
38,4.7,Sunny,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,23,19,15,12.417550916012395
39,4.9,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,42,21,40,20.506685809982404
39,4.8,Fog,High,0,Buffet,motorcycle,0.0,No,Metropolitian,34,21,0,3.121289858433797
30,5.0,Fog,High,2,Meal,motorcycle,1.0,No,Urban,34,11,10,3.018883117682491
24,4.1,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,23,20,4.470346734255947
31,4.1,Sandstorms,Jam,2,Drinks,electric_scooter,2.0,No,Metropolitian,42,21,20,20.8534264919692
35,4.7,Fog,Low,3,Drinks,scooter,1.0,No,Metropolitian,27,21,0,6.209476177667662
24,4.9,Stormy,Jam,1,Drinks,scooter,1.0,No,Urban,24,20,25,10.867232952679458
31,4.9,Sandstorms,High,0,Snack,motorcycle,0.0,No,Urban,37,11,40,3.104782360921429
29,5.0,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,18,22,20,7.772343594464243
37,4.2,Cloudy,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,46,19,50,10.27915704635116
27,4.9,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,17,22,40,12.419709768770852
34,4.7,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Urban,33,21,25,7.562267471532845
26,4.6,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,23,21,20,19.890514223034963
25,4.7,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,22,21,0,7.762500242365753
24,4.6,Windy,Low,1,Snack,motorcycle,1.0,No,Urban,15,23,55,10.867258681532135
33,4.6,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,47,11,55,1.5321262845594088
33,5.0,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,13,10,10,3.0594600768341045
35,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,21,0,1.5725337292863206
39,4.9,Fog,High,2,Snack,scooter,1.0,No,Metropolitian,32,11,55,3.058924545938562
39,4.6,Windy,High,2,Snack,scooter,1.0,No,Urban,25,13,50,6.210946741810896
29,4.9,Cloudy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,11,17,30,7.660895664241821
20,4.9,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,22,22,10,12.1610162189127
32,4.8,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,25,22,25,12.35809128933754
22,4.7,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,24,13,30,6.081389116676368
22,4.9,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,34,20,55,14.02184017066065
27,4.5,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,17,9,10,3.116247995629968
33,4.9,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,15,20,15,12.41898167230365
25,4.6,Sandstorms,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,15,8,50,3.1162228846223834
32,4.6,Fog,High,2,Snack,electric_scooter,1.0,No,Metropolitian,33,12,15,6.217689735000026
32,4.5,Windy,Jam,1,Buffet,scooter,1.0,No,Urban,28,21,0,16.634890709262386
27,4.6,Stormy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,15,20,50,4.560903158461033
28,4.8,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,14,23,10,7.601385733164932
37,4.9,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,30,20,20,4.589345115377281
23,4.8,Windy,Medium,1,Meal,scooter,1.0,No,Urban,26,15,20,5.9922347624086845
31,4.7,Cloudy,High,1,Snack,scooter,0.0,No,Metropolitian,29,13,15,5.960265171500215
27,4.8,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,25,21,0,10.906065218662736
20,4.6,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,38,18,10,16.81997876421149
23,4.9,Fog,Jam,2,Meal,scooter,1.0,No,Urban,27,21,20,4.663432062512584
34,4.1,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,22,35,9.435201537430713
22,5.0,Cloudy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,33,18,45,10.427235657896496
25,4.7,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,25,16,40,6.147038743530447
30,4.7,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,33,19,25,9.326651352175272
35,4.7,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,27,22,45,16.60096646627219
26,4.2,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,35,19,30,8.937788557678179
30,4.4,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,37,23,55,14.15280068944862
28,4.8,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,15,9,45,1.4652223678913632
28,4.7,Windy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,11,9,45,1.5725337292863206
23,4.7,Sunny,Jam,1,Snack,scooter,1.0,No,Metropolitian,19,19,45,12.09902345211663
30,4.6,Sunny,High,2,Meal,electric_scooter,1.0,No,Metropolitian,18,11,20,1.5293705867132354
31,5.0,Fog,Medium,1,Meal,scooter,0.0,No,Urban,18,15,35,6.050103074349793
31,4.1,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,54,20,40,19.625087985436743
30,4.9,Fog,Medium,0,Snack,motorcycle,1.0,Yes,Semi-Urban,48,17,30,10.86728673513013
27,4.8,Cloudy,Low,1,Meal,motorcycle,1.0,No,Urban,12,1,0,7.6596877195057695
20,4.9,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Urban,19,23,25,9.088013799330469
29,4.8,Stormy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,18,22,40,12.256574293065658
22,4.5,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,18,10,55,1.5302997807730143
30,5.0,Cloudy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,25,12,45,6.081204324626466
35,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,37,23,50,12.236790662986138
38,4.8,Sunny,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,20,21,10,9.435201537430713
20,4.6,Fog,Low,0,Buffet,motorcycle,0.0,No,Urban,20,22,50,13.767318777064409
39,4.6,Cloudy,Medium,2,Snack,motorcycle,1.0,No,Urban,15,18,55,4.610254758948449
36,4.4,Stormy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,33,19,30,10.881199561003374
39,4.6,Windy,High,1,Meal,scooter,1.0,No,Metropolitian,26,12,10,6.290134677634678
23,4.9,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,42,19,50,20.851598740135785
31,3.6,Sandstorms,Jam,2,Snack,electric_scooter,2.0,No,Metropolitian,42,19,15,11.00773476374462
23,4.5,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,19,19,55,20.856833724898493
37,4.1,Sandstorms,Medium,1,Buffet,motorcycle,0.0,No,Urban,32,18,55,4.610405794808594
35,4.6,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20,15,4.537571350180709
32,4.9,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,29,10,50,3.105131477545897
24,4.9,Windy,Medium,1,Snack,motorcycle,1.0,No,Urban,15,17,55,19.916274899797408
35,4.7,Fog,Low,3,Drinks,scooter,1.0,No,Metropolitian,33,21,0,14.021848812228344
30,4.8,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,15,9,50,1.5522330405305724
34,4.7,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Urban,15,20,45,4.544085706303389
24,4.5,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,12,21,0,4.591636071834256
21,4.7,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,15,18,35,7.862668167410368
38,4.0,Fog,Jam,1,Meal,scooter,2.0,No,Metropolitian,46,21,45,13.680908173877386
29,4.5,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,15,21,0,3472.542664805872
30,4.6,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,22,22,20,4.674181485440602
33,4.3,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,44,19,20,13.82927367256702
35,4.5,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,23,55,19.618645096414923
26,5.0,Stormy,Medium,1,Meal,scooter,1.0,No,Urban,23,15,45,6.290134677634678
28,4.6,Cloudy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,40,20,10,20.207049940573643
39,4.2,Windy,High,1,Meal,motorcycle,1.0,No,Metropolitian,32,13,40,6.242318682701243
27,4.7,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,15,23,30,4.663344843093785
32,4.4,Cloudy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,35,19,30,7.659703978703409
26,4.8,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,16,8,55,1.5545771256173964
29,4.7,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,20,23,30,10.75669787910262
31,4.0,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,31,14,50,6.208681984039767
35,4.9,Stormy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,30,19,20,20.44292976252901
29,4.6,Stormy,Low,1,Snack,scooter,0.0,No,Urban,18,23,10,12.209940785785736
26,4.1,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,39,19,15,12.162418131175954
23,4.8,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,16,10,55,3.064404727369966
22,4.5,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,24,22,30,13.682048188061888
31,4.7,Sunny,Medium,1,Drinks,scooter,0.0,No,Urban,23,18,40,20.830884959533
29,4.8,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,15,22,10,12.080074675503631
25,4.7,Sandstorms,Low,2,Buffet,scooter,0.0,No,Urban,12,10,50,1.5128534404983929
39,4.6,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,30,17,45,13.429183489869182
37,4.9,Fog,Low,1,Snack,motorcycle,1.0,No,Urban,15,10,55,1.465122557159026
36,4.6,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,25,9,20,1.4652035676632342
24,4.7,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Metropolitian,10,23,35,20.831229799341045
28,4.8,Windy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,11,9,25,1.5581322655568652
23,4.9,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,12,9,35,1.5203728379727393
35,4.9,Fog,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,17,17,20,9.264648568906685
21,4.9,Sunny,Low,2,Drinks,motorcycle,0.0,No,Urban,20,8,25,1.5321262845594088
20,4.8,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,18,22,15,12.58026782240096
32,4.7,Windy,Low,1,Meal,scooter,1.0,No,Urban,15,22,10,13.968990746015168
20,4.9,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,14,22,50,7.546670729116101
25,4.8,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24,17,25,17.29786575291325
29,5.0,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,37,19,55,16.63541627418215
28,4.5,Windy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,23,13,50,6.208803959900089
35,4.7,Sunny,High,1,Buffet,motorcycle,1.0,No,Metropolitian,15,21,0,3.0188687420087144
37,4.5,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,25,17,35,4.663493139918665
20,5.0,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,30,11,15,1.5300320235211
24,4.6,Windy,High,2,Snack,motorcycle,0.0,No,Metropolitian,27,12,40,6.054765377624445
35,4.8,Windy,High,2,Snack,electric_scooter,1.0,No,Metropolitian,27,11,40,3.1088209178699797
38,4.6,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,29,22,30,12.58026782240096
38,4.8,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Urban,14,8,25,1.5725337292863206
22,4.1,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,17,9,45,3.105268883133742
37,4.9,Stormy,Medium,2,Snack,scooter,1.0,No,Urban,28,17,25,20.8534264919692
21,4.6,Windy,Low,1,Buffet,scooter,1.0,No,Urban,15,9,25,1.5302997807730143
24,4.7,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,22,19,10,10.704161271430332
35,4.7,Stormy,Jam,0,Meal,motorcycle,1.0,No,Urban,21,20,15,4.544232356931077
30,4.7,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,25,17,45,4.541151313453414
35,4.7,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,46,20,35,12.417487520918897
35,4.5,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,27,19,30,16.818368923732613
35,4.5,Cloudy,Medium,1,Drinks,scooter,0.0,No,Urban,17,15,45,6.232177403679018
38,4.4,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,36,13,15,6.290134677634678
36,4.6,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,26,8,40,3.073782598017619
31,5.0,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,16,23,45,19.97462742500737
37,4.8,Fog,Low,1,Meal,scooter,1.0,No,Urban,19,9,35,3.116212741612218
22,4.8,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30,19,50,19.61865601365972
36,4.7,Windy,Low,2,Buffet,scooter,1.0,No,Urban,22,10,30,3.1051298892163754
34,4.7,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,29,10,10,1.5522165637171133
20,4.9,Stormy,Low,1,Buffet,scooter,0.0,No,Urban,10,8,15,1.5580841994904555
35,4.7,Fog,Low,3,Drinks,motorcycle,0.0,No,Urban,16,21,0,17017.392033636508
32,4.1,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,41,19,55,13.830206237242956
35,4.7,Fog,Low,3,Buffet,electric_scooter,1.0,No,Urban,16,21,0,4.663772762376294
24,4.7,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,14,8,55,1.5367187556842812
26,4.8,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,24,10,45,2.9961369047359456
37,4.9,Fog,Medium,1,Drinks,scooter,0.0,No,Urban,15,17,25,7.573467821949916
22,4.6,Windy,Jam,1,Drinks,scooter,0.0,No,Urban,23,19,20,4.656557579510365
20,4.9,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,21,18,30,17.13793593144315
22,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,44,19,30,19.878389859457627
37,4.0,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,33,22,20,9.2191235676111
50,6.0,Fog,Low,3,Snack,electric_scooter,1.0,No,Metropolitian,35,21,0,17.098467518755893
27,4.9,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,16,9,20,3.052701203227866
21,4.6,Sandstorms,High,1,Meal,scooter,0.0,No,Metropolitian,14,13,40,6.217689735000026
39,4.6,Stormy,Low,1,Snack,motorcycle,0.0,No,Urban,24,23,55,9.180904863919633
30,4.8,Stormy,Jam,1,Meal,motorcycle,1.0,No,Urban,32,19,40,4.469154959264031
26,4.7,Sandstorms,Low,2,Snack,scooter,1.0,No,Urban,18,21,0,3.145067434621583
34,5.0,Sunny,Low,2,Snack,motorcycle,0.0,No,Metropolitian,16,10,25,1.5125847685793798
20,4.6,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,19,15,10.867300462045836
21,4.8,Sandstorms,Jam,2,Snack,scooter,0.0,No,Urban,10,19,50,4.65713301884333
22,4.5,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,16,10,30,1.5605576364539593
27,4.7,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,32,18,25,16.63487011821184
31,4.6,Windy,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,12,45,6.232193723015724
35,5.0,Stormy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,24,23,30,10.425475100056351
33,4.5,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,30,18,20,20.253785359470783
26,4.5,Stormy,Medium,2,Drinks,scooter,1.0,No,Urban,24,18,35,7.66052012420465
36,5.0,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,35,19,10,12.419848147906496
20,4.8,Sunny,Medium,1,Meal,scooter,0.0,No,Metropolitian,11,18,35,13.830084721845328
35,4.7,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,21,0,14.021726512881596
38,4.6,Cloudy,Medium,0,Drinks,motorcycle,3.0,No,Metropolitian,46,21,0,20.253584375809144
38,4.9,Windy,Low,1,Snack,scooter,0.0,No,Urban,23,22,20,13.682164847733755
21,4.9,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,16,10,25,1.536842088254878
37,5.0,Windy,Jam,2,Meal,scooter,0.0,No,Metropolitian,29,21,55,11.916994721599234
27,4.7,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,22,10,7.762633866101877
20,4.7,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,18,23,30,12.435204072231338
33,4.8,Cloudy,High,1,Snack,motorcycle,0.0,No,Metropolitian,35,13,55,5.958820916622007
23,4.1,Fog,High,1,Snack,motorcycle,1.0,No,Metropolitian,32,13,15,5.958756242189327
22,5.0,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,16,22,50,10.723264172167632
35,4.9,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,28,19,20,12.293569688294705
39,4.9,Cloudy,Low,1,Meal,scooter,0.0,No,Urban,17,22,30,8.92908688893574
26,4.7,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,19,18,25,4.528289130580048
35,4.7,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,25,21,0,17124.4682902016
24,4.8,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Urban,23,22,10,13.972053024557594
29,4.7,Windy,High,2,Snack,scooter,1.0,No,Metropolitian,28,13,50,6.232193723015724
28,4.8,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,41,21,35,11.00773476374462
35,4.6,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,28,17,35,7.68415541716559
26,4.1,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,17,23,40,7.562501497648588
36,4.4,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,31,16,30,5.958756242189327
32,4.7,Stormy,High,1,Snack,scooter,1.0,No,Metropolitian,32,14,10,6.242010014712012
35,4.7,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,24,21,0,17.138105845700238
34,4.8,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,21,10,4.674333788013509
37,4.6,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,23,50,12.257021346006622
39,4.7,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,21,10,20,3.145067434621583
35,4.7,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,29,21,0,13.82967763210672
24,4.6,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,38,20,30,16.384502397510182
34,4.9,Sunny,Low,1,Drinks,motorcycle,1.0,No,Urban,13,9,10,3.1089836948124367
24,4.9,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,26,21,25,19.882650147416
26,4.8,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,14,8,15,2.9303402367141005
35,4.5,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,26,8,50,3.073787868356216
20,4.6,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,19,30,7.546800541055753
26,4.6,Windy,Jam,1,Meal,motorcycle,1.0,No,Urban,25,21,35,13.988777563349286
26,5.0,Cloudy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,39,20,50,17.097896810816284
23,4.6,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,35,21,0,10.881197531246409
27,4.7,Sunny,Medium,1,Drinks,scooter,1.0,No,Metropolitian,17,18,50,10.867258681532135
20,5.0,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,28,19,15,7.660895664241821
32,4.0,Windy,High,2,Meal,scooter,1.0,No,Metropolitian,32,11,10,3.0269314857673773
27,4.3,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,37,17,30,13.989450296958768
30,4.3,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,33,17,20,13.406088270680277
33,4.9,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,28,17,30,4.674173521866281
20,4.8,Cloudy,High,1,Snack,scooter,1.0,No,Metropolitian,22,11,40,2.979598701342032
37,4.5,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,30,9,40,1.5299884479314707
36,4.9,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,24,8,50,1.558083864051793
33,4.8,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,30,17,55,10.705622903496977
39,4.2,Sunny,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,42,19,20,16.113513635293224
